OBJECTID;weight;node_id;nps_dn;p_max
634;4000000.000000000000000;GS-6771;500;16
635;40320000.000000000000000;GS-6917;800;63
636;10080000.000000000000000;GS-6728;400;63
637;40320000.000000000000000;GS-6660;800;63
638;10080000.000000000000000;GS-6661;400;63
639;6250000.000000000000000;GS-6566;500;25
640;6250000.000000000000000;GS-6567;500;25
641;6250000.000000000000000;GS-6584;500;25
642;6250000.000000000000000;GS-6588;500;25
643;6250000.000000000000000;GS-6587;500;25
644;53760000.000000000000000;GS-6471;800;84
645;13440000.000000000000000;GS-6496;400;84
646;20250000.000000000000000;GS-6557;900;25
647;39375000.000000000000000;GS-4092;750;70
648;4000000.000000000000000;GS-6641;400;25
649;57600000.000000000000000;GS-4020;800;90
650;36000000.000000000000000;GS-0075;600;100
651;4000000.000000000000000;GS-6617;400;25
652;4000000.000000000000000;GS-6618;400;25
653;2250000.000000000000000;GS-6576;300;25
654;2250000.000000000000000;GS-6638;300;25
655;36000000.000000000000000;GS-6515;600;100
656;2250000.000000000000000;GS-6639;300;25
657;22680000.000000000000000;GS-6621;600;63
658;6250000.000000000000000;GS-6598;500;25
659;16000000.000000000000000;GS-6609;800;25
660;6250000.000000000000000;GS-6599;500;25
661;35437500.000000000000000;GS-0745;750;63
662;35437500.000000000000000;GS-6627;750;63
663;22680000.000000000000000;GS-6613;600;63
664;15250000.000000000000000;GS-2329;500;61
665;15250000.000000000000000;GS-3228;500;61
666;16750000.000000000000000;GS-2331;500;67
667;61370000.000000000000000;GS-2460;950;68
668;21000000.000000000000000;GS-3044;500;84
669;21000000.000000000000000;GS-3046;500;84
670;61370000.000000000000000;GS-3040;950;68
671;96800000.000000000000000;GS-3184;1100;80
672;5250000.000000000000000;GS-4108;250;84
673;5250000.000000000000000;GS-4109;250;84
674;57600000.000000000000000;GS-4002;800;90
675;57600000.000000000000000;GS-4026;800;90
676;9920000.000000000000000;GS-3749;400;62
677;3875000.000000000000000;GS-3603;250;62
678;9920000.000000000000000;GS-3522;400;62
679;5760000.000000000000000;GS-3703;300;64
680;5760000.000000000000000;GS-3700;300;64
681;4500000.000000000000000;GS-3706;300;50
682;9920000.000000000000000;GS-3644;400;62
683;24300000.000000000000000;GS-3642;600;68
684;4500000.000000000000000;GS-3652;300;50
685;10800000.000000000000000;GS-3564;400;68
686;16875000.000000000000000;GS-3576;500;68
687;10800000.000000000000000;GS-3563;400;68
688;4218750.000000000000000;GS-3568;250;68
689;16875000.000000000000000;GS-3571;500;68
690;14500000.000000000000000;GS-3588;500;58
691;16875000.000000000000000;GS-3574;500;68
692;16875000.000000000000000;GS-3593;500;68
693;4860000.000000000000000;GS-3530;300;54
694;5760000.000000000000000;GS-3539;300;64
695;6075000.000000000000000;GS-3739;300;68
696;20000000.000000000000000;GS-2906;500;80
697;20000000.000000000000000;GS-2917;500;80
698;11200000.000000000000000;GS-0700;400;70
699;41160000.000000000000000;GS-0675;700;84
700;11200000.000000000000000;GS-0701;400;70
701;41160000.000000000000000;GS-0676;700;84
702;1620000.000000000000000;GS-1286;450;8
703;1620000.000000000000000;GS-2126;450;8
704;25000000.000000000000000;GS-0020;500;100
705;10800000.000000000000000;GS-1451;400;68
706;11200000.000000000000000;GS-1456;400;70
707;4000000.000000000000000;GS-2222;400;25
708;16000000.000000000000000;GS-0647;400;100
709;16000000.000000000000000;GS-0646;400;100
710;13668750.000000000000000;GS-1672;450;68
711;675000.000000000000000;GS-2046;100;68
712;2560000.000000000000000;GS-1626;400;16
713;2560000.000000000000000;GS-2193;400;16
714;1000000.000000000000000;GS-1854;250;16
715;55080000.000000000000000;GS-3256;900;68
716;1000000.000000000000000;GS-1851;250;16
717;38200000.000000000000000;GS-1853;1000;38
718;640000.000000000000000;GS-1151;200;16
719;1600000.000000000000000;GS-3454;200;40
720;1000000.000000000000000;GS-0866;250;16
721;640000.000000000000000;GS-1378;200;16
722;640000.000000000000000;GS-2309;200;16
723;640000.000000000000000;GS-2308;200;16
724;360000.000000000000000;GS-1745;150;16
725;640000.000000000000000;GS-2257;200;16
726;1000000.000000000000000;GS-1756;250;16
727;44800000.000000000000000;GS-2347;800;70
728;1000000.000000000000000;GS-1750;250;16
729;1575000.000000000000000;GS-1397;150;70
730;6250000.000000000000000;GS-1392;250;100
731;640000.000000000000000;GS-2265;200;16
732;1000000.000000000000000;GS-2342;250;16
733;640000.000000000000000;GS-1212;200;16
734;3600000.000000000000000;GS-2343;600;10
735;120000.000000000000000;GS-2242;100;12
736;900000.000000000000000;GS-1540;150;40
737;64000000.000000000000000;GS-3985;800;100
738;2800000.000000000000000;GS-1807;200;70
739;360000.000000000000000;GS-2264;150;16
740;120960000.000000000000000;GS-0095;1200;84
741;360000.000000000000000;GS-2294;150;16
742;640000.000000000000000;GS-2027;200;16
743;11200000.000000000000000;GS-1328;400;70
744;92610000.000000000000000;GS-0685;1050;84
745;92610000.000000000000000;GS-0686;1050;84
746;640000.000000000000000;GS-2021;200;16
747;360000.000000000000000;GS-0963;150;16
748;160000.000000000000000;GS-1879;100;16
749;360000.000000000000000;GS-1324;150;16
750;652500.000000000000000;GS-0935;150;29
751;640000.000000000000000;GS-1594;200;16
752;640000.000000000000000;GS-1959;200;16
753;160000.000000000000000;GS-1603;100;16
754;360000.000000000000000;GS-1606;150;16
755;15250000.000000000000000;GS-3249;500;61
756;1600000.000000000000000;GS-0879;200;40
757;640000.000000000000000;GS-2013;200;16
758;640000.000000000000000;GS-2007;200;16
759;90000000.000000000000000;GS-4013;1000;90
760;4500000.000000000000000;GS-3472;300;50
761;144000000.000000000000000;GS-2502;1200;100
762;12800000.000000000000000;GS-3244;400;80
763;2700000.000000000000000;GS-4372;200;68
764;2700000.000000000000000;GS-4373;200;68
765;1000000.000000000000000;GS-1300;200;25
766;1000000.000000000000000;GS-1301;200;25
767;6300000.000000000000000;GS-2319;300;70
768;6300000.000000000000000;GS-2320;300;70
769;11200000.000000000000000;GS-1109;400;70
770;1440000.000000000000000;GS-2316;300;16
771;24300000.000000000000000;GS-2486;600;68
772;81000000.000000000000000;GS-0025;900;100
773;120000.000000000000000;GS-2241;100;12
774;24480000.000000000000000;GS-3224;600;68
775;640000.000000000000000;GS-1806;200;16
776;38200000.000000000000000;GS-1826;1000;38
777;360000.000000000000000;GS-1429;150;16
778;360000.000000000000000;GS-1430;150;16
779;640000.000000000000000;GS-1080;200;16
780;640000.000000000000000;GS-1081;200;16
781;61370000.000000000000000;GS-3479;950;68
782;2500000.000000000000000;GS-0947;250;40
783;360000.000000000000000;GS-1903;150;16
784;400000.000000000000000;GS-1884;200;10
785;360000.000000000000000;GS-1906;150;16
786;360000.000000000000000;GS-1907;150;16
787;17500000.000000000000000;GS-0945;500;70
788;500000.000000000000000;GS-0896;250;8
789;640000.000000000000000;GS-0892;200;16
790;640000.000000000000000;GS-1830;200;16
791;20000000.000000000000000;GS-7282;500;80
792;6075000.000000000000000;GS-3629;300;68
793;9920000.000000000000000;GS-3599;400;62
794;20160000.000000000000000;GS-3600;600;56
795;33075000.000000000000000;GS-3641;700;68
796;33075000.000000000000000;GS-3549;700;68
797;4218750.000000000000000;GS-3711;250;68
798;4218750.000000000000000;GS-3620;250;68
799;4218750.000000000000000;GS-3712;250;68
800;20160000.000000000000000;GS-3589;600;56
801;24505000.000000000000000;GS-3586;650;58
802;2560000.000000000000000;GS-4564;200;64
803;675000.000000000000000;GS-4663;100;68
804;2700000.000000000000000;GS-4411;200;68
805;2560000.000000000000000;GS-4418;200;64
806;675000.000000000000000;GS-4565;100;68
807;2560000.000000000000000;GS-4419;200;64
808;1093750.000000000000000;GS-4288;125;70
809;1093750.000000000000000;GS-4645;125;70
810;1093750.000000000000000;GS-4287;125;70
811;16200000.000000000000000;GS-7266;450;80
812;6300000.000000000000000;GS-4068;300;70
813;2560000.000000000000000;GS-4422;200;64
814;1518750.000000000000000;GS-4554;150;68
815;6300000.000000000000000;GS-7265;300;70
816;5760000.000000000000000;GS-4543;300;64
817;16875000.000000000000000;GS-2914;500;68
818;16875000.000000000000000;GS-2922;500;68
819;2560000.000000000000000;GS-4540;200;64
820;2700000.000000000000000;GS-4553;200;68
821;2700000.000000000000000;GS-4436;200;68
822;5760000.000000000000000;GS-4388;300;64
823;675000.000000000000000;GS-4385;100;68
824;1518750.000000000000000;GS-4383;150;68
825;35437500.000000000000000;GS-6702;750;63
826;5760000.000000000000000;GS-4398;300;64
827;2700000.000000000000000;GS-4536;200;68
828;16875000.000000000000000;GS-4391;500;68
829;17500000.000000000000000;GS-7255;500;70
830;64000000.000000000000000;GS-7226;800;100
831;40320000.000000000000000;GS-6421;800;63
832;6075000.000000000000000;GS-4395;300;68
833;43520000.000000000000000;GS-4450;800;68
834;2560000.000000000000000;GS-4515;200;64
835;43520000.000000000000000;GS-4668;800;68
836;22680000.000000000000000;GS-6753;600;63
837;22680000.000000000000000;GS-6752;600;63
838;2700000.000000000000000;GS-4280;200;68
839;800000.000000000000000;GS-7204;100;80
840;2700000.000000000000000;GS-4279;200;68
841;2700000.000000000000000;GS-4641;200;68
842;17500000.000000000000000;GS-7212;500;70
843;2560000.000000000000000;GS-4514;200;64
844;2700000.000000000000000;GS-4686;200;68
845;5760000.000000000000000;GS-4662;300;64
846;1440000.000000000000000;GS-4584;150;64
847;1440000.000000000000000;GS-4585;150;64
848;640000.000000000000000;GS-4692;100;64
849;1440000.000000000000000;GS-4462;150;64
850;640000.000000000000000;GS-4596;100;64
851;25200000.000000000000000;GS-7224;600;70
852;640000.000000000000000;GS-4691;100;64
853;22680000.000000000000000;GS-6719;600;63
854;9000000.000000000000000;GS-0604;600;25
855;40320000.000000000000000;GS-6474;800;63
856;2700000.000000000000000;GS-4587;200;68
857;2700000.000000000000000;GS-4588;200;68
858;2700000.000000000000000;GS-4689;200;68
859;2700000.000000000000000;GS-4656;200;68
860;7560000.000000000000000;GS-6546;300;84
861;22680000.000000000000000;GS-6462;600;63
862;1518750.000000000000000;GS-4492;150;68
863;2700000.000000000000000;GS-4483;200;68
864;2700000.000000000000000;GS-4282;200;68
865;4000000.000000000000000;GS-6763;500;16
866;53760000.000000000000000;GS-0795;800;84
867;15750000.000000000000000;GS-6914;500;63
868;2560000.000000000000000;GS-6477;400;16
869;640000.000000000000000;GS-4512;100;64
870;640000.000000000000000;GS-4511;100;64
871;22680000.000000000000000;GS-6869;600;63
872;11200000.000000000000000;GS-0718;400;70
873;2560000.000000000000000;GS-4330;200;64
874;5760000.000000000000000;GS-4314;300;64
875;33320000.000000000000000;GS-3162;700;68
876;61370000.000000000000000;GS-0003;950;68
877;61370000.000000000000000;GS-0005;950;68
878;61370000.000000000000000;GS-0006;950;68
879;2700000.000000000000000;GS-4589;200;68
880;2700000.000000000000000;GS-4481;200;68
881;25000000.000000000000000;GS-0073;500;100
882;25000000.000000000000000;GS-0074;500;100
883;4000000.000000000000000;GS-6593;400;25
884;2250000.000000000000000;GS-6636;300;25
885;2250000.000000000000000;GS-6578;300;25
886;2250000.000000000000000;GS-6581;300;25
887;2250000.000000000000000;GS-6580;300;25
888;2250000.000000000000000;GS-6579;300;25
889;9000000.000000000000000;GS-6601;600;25
890;35437500.000000000000000;GS-6620;750;63
891;22680000.000000000000000;GS-6622;600;63
892;4000000.000000000000000;GS-6725;500;16
893;35437500.000000000000000;GS-6756;750;63
894;40320000.000000000000000;GS-6446;800;63
895;2700000.000000000000000;GS-4548;200;68
896;17500000.000000000000000;GS-7275;500;70
897;39200000.000000000000000;GS-3570;700;80
898;4500000.000000000000000;GS-3699;300;50
899;16000000.000000000000000;GS-3987;400;100
900;16000000.000000000000000;GS-3969;400;100
901;11200000.000000000000000;GS-3406;400;70
902;6250000.000000000000000;GS-4018;250;100
903;640000.000000000000000;GS-2236;200;16
904;25200000.000000000000000;GS-4103;600;70
905;2700000.000000000000000;GS-4652;200;68
906;2800000.000000000000000;GS-7292;200;70
907;25200000.000000000000000;GS-7243;600;70
908;2560000.000000000000000;GS-4577;200;64
909;2560000.000000000000000;GS-4510;200;64
910;57600000.000000000000000;GS-4008;800;90
911;1518750.000000000000000;GS-4464;150;68
912;1518750.000000000000000;GS-4609;150;68
913;2560000.000000000000000;GS-4369;200;64
914;2560000.000000000000000;GS-4366;200;64
915;20000000.000000000000000;GS-4090;500;80
916;120960000.000000000000000;GS-0627;1200;84
917;57600000.000000000000000;GS-4004;800;90
918;57600000.000000000000000;GS-4005;800;90
919;43520000.000000000000000;GS-2371;800;68
920;43520000.000000000000000;GS-2376;800;68
921;90000000.000000000000000;GS-0638;1000;90
922;196000000.000000000000000;GS-3957;1400;100
923;53760000.000000000000000;GS-4019;800;84
924;11200000.000000000000000;GS-4065;400;70
925;11200000.000000000000000;GS-4098;400;70
926;10800000.000000000000000;GS-1299;400;68
927;1000000.000000000000000;GS-1659;200;25
928;640000.000000000000000;GS-1296;200;16
929;640000.000000000000000;GS-1285;200;16
930;1000000.000000000000000;GS-2219;200;25
931;1620000.000000000000000;GS-1453;450;8
932;1000000.000000000000000;GS-2218;200;25
933;11200000.000000000000000;GS-1656;400;70
934;245000.000000000000000;GS-2220;175;8
935;11200000.000000000000000;GS-1107;400;70
936;2560000.000000000000000;GS-1638;400;16
937;2560000.000000000000000;GS-1632;400;16
938;2560000.000000000000000;GS-2281;400;16
939;36000000.000000000000000;GS-1633;600;100
940;24300000.000000000000000;GS-2174;600;68
941;640000.000000000000000;GS-1239;200;16
942;1440000.000000000000000;GS-1240;300;16
943;16875000.000000000000000;GS-3405;500;68
944;25000000.000000000000000;GS-2530;500;100
945;1600000.000000000000000;GS-1381;200;40
946;2560000.000000000000000;GS-1933;400;16
947;2560000.000000000000000;GS-3416;400;16
948;360000.000000000000000;GS-1556;150;16
949;1000000.000000000000000;GS-1121;250;16
950;640000.000000000000000;GS-1408;200;16
951;640000.000000000000000;GS-1405;200;16
952;640000.000000000000000;GS-2209;200;16
953;640000.000000000000000;GS-2208;200;16
954;25200000.000000000000000;GS-0612;600;70
955;25200000.000000000000000;GS-0613;600;70
956;1000000.000000000000000;GS-1749;250;16
957;16000000.000000000000000;GS-1762;400;100
958;101640000.000000000000000;GS-3473;1100;84
959;25200000.000000000000000;GS-2157;600;70
960;11200000.000000000000000;GS-1417;400;70
961;1000000.000000000000000;GS-2259;250;16
962;6300000.000000000000000;GS-1752;300;70
963;2500000.000000000000000;GS-1387;250;40
964;2500000.000000000000000;GS-1390;250;40
965;640000.000000000000000;GS-1188;200;16
966;11200000.000000000000000;GS-1735;400;70
967;640000.000000000000000;GS-1214;200;16
968;270000.000000000000000;GS-2051;150;12
969;640000.000000000000000;GS-2159;200;16
970;640000.000000000000000;GS-1229;200;16
971;360000.000000000000000;GS-1211;150;16
972;640000.000000000000000;GS-1196;200;16
973;68000000.000000000000000;GS-3486;1000;68
974;68000000.000000000000000;GS-2464;1000;68
975;640000.000000000000000;GS-1432;200;16
976;360000.000000000000000;GS-2040;150;16
977;360000.000000000000000;GS-2035;150;16
978;640000.000000000000000;GS-2143;200;16
979;640000.000000000000000;GS-1467;200;16
980;360000.000000000000000;GS-2034;150;16
981;640000.000000000000000;GS-1462;200;16
982;25200000.000000000000000;GS-1921;600;70
983;360000.000000000000000;GS-2059;150;16
984;640000.000000000000000;GS-2029;200;16
985;640000.000000000000000;GS-2023;200;16
986;720000.000000000000000;GS-0941;300;8
987;144000000.000000000000000;GS-3267;1200;100
988;640000.000000000000000;GS-2020;200;16
989;360000.000000000000000;GS-0967;150;16
990;360000.000000000000000;GS-0974;150;16
991;11200000.000000000000000;GS-2189;400;70
992;640000.000000000000000;GS-2024;200;16
993;400000.000000000000000;GS-1870;200;10
994;652500.000000000000000;GS-0949;150;29
995;400000.000000000000000;GS-1899;200;10
996;400000.000000000000000;GS-1865;200;10
997;400000.000000000000000;GS-1883;200;10
998;652500.000000000000000;GS-0933;150;29
999;360000.000000000000000;GS-1994;150;16
1000;400000.000000000000000;GS-0925;200;10
1001;400000.000000000000000;GS-1893;200;10
1002;400000.000000000000000;GS-1909;200;10
1003;360000.000000000000000;GS-1878;150;16
1004;11200000.000000000000000;GS-2188;400;70
1005;360000.000000000000000;GS-1320;150;16
1006;360000.000000000000000;GS-1888;150;16
1007;17500000.000000000000000;GS-0955;500;70
1008;17500000.000000000000000;GS-0929;500;70
1009;17500000.000000000000000;GS-2128;500;70
1010;360000.000000000000000;GS-1321;150;16
1011;640000.000000000000000;GS-1536;200;16
1012;160000.000000000000000;GS-1719;100;16
1013;160000.000000000000000;GS-1721;100;16
1014;640000.000000000000000;GS-1040;200;16
1015;160000.000000000000000;GS-1713;100;16
1016;640000.000000000000000;GS-1403;200;16
1017;4000000.000000000000000;GS-1714;200;100
1018;11200000.000000000000000;GS-1718;400;70
1019;640000.000000000000000;GS-1596;200;16
